yearmon,estacion,min,max,prec,ecoreg,ecoregion,geometry
2011-08,CLASSON,3.56774193548387,16.6741935483871,7.6,Humid Pampas,Pampa,"c(660613.085731839, -3593090.1566713)"
2011-08,INTA - OLIVEROS (EMC),16.6967741935484,5.50322580645161,5.1,Humid Pampas,Pampa,"c(701877.491647534, -3603440.19036986)"
2011-09,CLASSON,7.73666666666667,23.8733333333333,14,Humid Pampas,Pampa,"c(660613.085731839, -3593090.1566713)"
2011-09,INTA - OLIVEROS (EMC),22.6966666666667,9.43333333333333,11.2,Humid Pampas,Pampa,"c(701877.491647534, -3603440.19036986)"
2011-10,CLASSON,10.8935483870968,23.0774193548387,138.8,Humid Pampas,Pampa,"c(660613.085731839, -3593090.1566713)"
2011-10,INTA - OLIVEROS (EMC),22.2967741935484,11.8322580645161,161.2,Humid Pampas,Pampa,"c(701877.491647534, -3603440.19036986)"
2011-11,CLASSON,15.6464285714286,29.55,74.4,Humid Pampas,Pampa,"c(660613.085731839, -3593090.1566713)"
2011-11,INTA - OLIVEROS (EMC),29.0866666666667,16.59,92,Humid Pampas,Pampa,"c(701877.491647534, -3603440.19036986)"
2011-12,CLASSON,18.1,27.8333333333333,16,Humid Pampas,Pampa,"c(660613.085731839, -3593090.1566713)"
2011-12,INTA - OLIVEROS (EMC),31.2258064516129,15.9645161290323,31.7,Humid Pampas,Pampa,"c(701877.491647534, -3603440.19036986)"
2012-01,CLASSON,17.8136363636364,32.3136363636364,110,Humid Pampas,Pampa,"c(660613.085731839, -3593090.1566713)"
2012-01,INTA - OLIVEROS (EMC),33.841935483871,18.9032258064516,77.9,Humid Pampas,Pampa,"c(701877.491647534, -3603440.19036986)"
2012-02,CLASSON,21.3275862068966,36.9172413793104,210,Humid Pampas,Pampa,"c(660613.085731839, -3593090.1566713)"
2012-02,INTA - OLIVEROS (EMC),30.0862068965517,18.5551724137931,187.3,Humid Pampas,Pampa,"c(701877.491647534, -3603440.19036986)"
2012-03,CLASSON,15.2366666666667,28.2666666666667,149.2,Humid Pampas,Pampa,"c(660613.085731839, -3593090.1566713)"
2012-03,INTA - OLIVEROS (EMC),28.7774193548387,15.8129032258065,179.5,Humid Pampas,Pampa,"c(701877.491647534, -3603440.19036986)"
2012-04,CLASSON,11.7066666666667,24.3133333333333,22.4,Humid Pampas,Pampa,"c(660613.085731839, -3593090.1566713)"
2012-04,INTA - OLIVEROS (EMC),25.3133333333333,12.63,36.7,Humid Pampas,Pampa,"c(701877.491647534, -3603440.19036986)"
2012-05,CLASSON,10.541935483871,21.9516129032258,99.2,Humid Pampas,Pampa,"c(660613.085731839, -3593090.1566713)"
2012-05,INTA - OLIVEROS (EMC),23.0161290322581,11.7193548387097,87.4,Humid Pampas,Pampa,"c(701877.491647534, -3603440.19036986)"
2012-06,CLASSON,4.43333333333333,17.1733333333333,6,Humid Pampas,Pampa,"c(660613.085731839, -3593090.1566713)"
2012-06,INTA - OLIVEROS (EMC),18.4033333333333,6.35,6.7,Humid Pampas,Pampa,"c(701877.491647534, -3603440.19036986)"
2012-07,CLASSON,1.31935483870968,16.5225806451613,1.6,Humid Pampas,Pampa,"c(660613.085731839, -3593090.1566713)"
2012-07,INTA - OLIVEROS (EMC),17.2548387096774,2.83225806451613,1.1,Humid Pampas,Pampa,"c(701877.491647534, -3603440.19036986)"
2012-08,CLASSON,7.50645161290323,18.5612903225806,186,Humid Pampas,Pampa,"c(660613.085731839, -3593090.1566713)"
2012-08,INTA - OLIVEROS (EMC),19.4161290322581,8.94838709677419,93.5,Humid Pampas,Pampa,"c(701877.491647534, -3603440.19036986)"
2012-09,CLASSON,9.34666666666667,21.38,113.6,Humid Pampas,Pampa,"c(660613.085731839, -3593090.1566713)"
2012-09,INTA - OLIVEROS (EMC),22.52,10.2233333333333,150.8,Humid Pampas,Pampa,"c(701877.491647534, -3603440.19036986)"
2012-10,CLASSON,13.4870967741935,23.841935483871,246.4,Humid Pampas,Pampa,"c(660613.085731839, -3593090.1566713)"
2012-10,INTA - OLIVEROS (EMC),24.5258064516129,14.0709677419355,334.5,Humid Pampas,Pampa,"c(701877.491647534, -3603440.19036986)"
2012-11,CLASSON,15.6366666666667,28.88,88.8,Humid Pampas,Pampa,"c(660613.085731839, -3593090.1566713)"
2012-11,INTA - OLIVEROS (EMC),29.4266666666667,15.8533333333333,95.3,Humid Pampas,Pampa,"c(701877.491647534, -3603440.19036986)"
2012-12,CLASSON,17.4354838709677,30.441935483871,236.8,Humid Pampas,Pampa,"c(660613.085731839, -3593090.1566713)"
2012-12,INTA - OLIVEROS (EMC),31.4733333333333,17.6966666666667,247,Humid Pampas,Pampa,"c(701877.491647534, -3603440.19036986)"
2013-01,CLASSON,17.5,32.0096774193548,11.2,Humid Pampas,Pampa,"c(660613.085731839, -3593090.1566713)"
2013-01,INTA - OLIVEROS (EMC),33.0096774193548,17.8709677419355,26.8,Humid Pampas,Pampa,"c(701877.491647534, -3603440.19036986)"
2013-02,CLASSON,16.6392857142857,29.6928571428571,91.4,Humid Pampas,Pampa,"c(660613.085731839, -3593090.1566713)"
2013-02,INTA - OLIVEROS (EMC),30.6821428571429,16.9964285714286,82,Humid Pampas,Pampa,"c(701877.491647534, -3603440.19036986)"
2013-03,CLASSON,13.0096774193548,26.1387096774194,58.4,Humid Pampas,Pampa,"c(660613.085731839, -3593090.1566713)"
2013-03,INTA - OLIVEROS (EMC),27.7645161290323,13.1516129032258,43.8,Humid Pampas,Pampa,"c(701877.491647534, -3603440.19036986)"
2013-04,CLASSON,11.0954545454545,23.8818181818182,50.4,Humid Pampas,Pampa,"c(660613.085731839, -3593090.1566713)"
2013-04,INTA - OLIVEROS (EMC),27.13,11.1466666666667,51.5,Humid Pampas,Pampa,"c(701877.491647534, -3603440.19036986)"
2013-05,CLASSON,10.04,16.34,58.8,Humid Pampas,Pampa,"c(660613.085731839, -3593090.1566713)"
2013-05,INTA - OLIVEROS (EMC),22.2354838709677,8.35806451612903,70.7,Humid Pampas,Pampa,"c(701877.491647534, -3603440.19036986)"
2013-06,CLASSON,5.56666666666667,15.3833333333333,18.4,Humid Pampas,Pampa,"c(660613.085731839, -3593090.1566713)"
2013-06,INTA - OLIVEROS (EMC),20.0533333333333,5.49,9.9,Humid Pampas,Pampa,"c(701877.491647534, -3603440.19036986)"
2013-07,CLASSON,4.72666666666667,17.3133333333333,12,Humid Pampas,Pampa,"c(660613.085731839, -3593090.1566713)"
2013-07,INTA - OLIVEROS (EMC),18.6451612903226,6.30645161290323,16.8,Humid Pampas,Pampa,"c(701877.491647534, -3603440.19036986)"
2013-08,CLASSON,2.80322580645161,19.3645161290323,0.4,Humid Pampas,Pampa,"c(660613.085731839, -3593090.1566713)"
2013-08,INTA - OLIVEROS (EMC),20.0967741935484,4.5,0,Humid Pampas,Pampa,"c(701877.491647534, -3603440.19036986)"
2013-09,CLASSON,7.56666666666667,22.12,15.6,Humid Pampas,Pampa,"c(660613.085731839, -3593090.1566713)"
2013-09,INTA - OLIVEROS (EMC),23.23,9.26333333333333,20.4,Humid Pampas,Pampa,"c(701877.491647534, -3603440.19036986)"
2013-10,CLASSON,12.4166666666667,27.08,110,Humid Pampas,Pampa,"c(660613.085731839, -3593090.1566713)"
2013-10,INTA - OLIVEROS (EMC),28.0193548387097,13.5516129032258,92,Humid Pampas,Pampa,"c(701877.491647534, -3603440.19036986)"
2013-11,CLASSON,16.3470588235294,24.9470588235294,221.6,Humid Pampas,Pampa,"c(660613.085731839, -3593090.1566713)"
2013-11,INTA - OLIVEROS (EMC),28.56,16.3933333333333,251.5,Humid Pampas,Pampa,"c(701877.491647534, -3603440.19036986)"
2013-12,CLASSON,19.9428571428571,34.3142857142857,82.4,Humid Pampas,Pampa,"c(660613.085731839, -3593090.1566713)"
2013-12,INTA - OLIVEROS (EMC),33.8967741935484,19.8096774193548,139,Humid Pampas,Pampa,"c(701877.491647534, -3603440.19036986)"
2014-01,CLASSON,19.0903225806452,32.3967741935484,96.8,Humid Pampas,Pampa,"c(660613.085731839, -3593090.1566713)"
2014-01,INTA - OLIVEROS (EMC),33.1161290322581,19.6967741935484,90.2,Humid Pampas,Pampa,"c(701877.491647534, -3603440.19036986)"
2014-02,CLASSON,18.0576923076923,27.5769230769231,204.4,Humid Pampas,Pampa,"c(660613.085731839, -3593090.1566713)"
2014-02,INTA - OLIVEROS (EMC),28.6,18.6107142857143,157.3,Humid Pampas,Pampa,"c(701877.491647534, -3603440.19036986)"
2014-03,CLASSON,13.2709677419355,25.6806451612903,230.8,Humid Pampas,Pampa,"c(660613.085731839, -3593090.1566713)"
2014-03,INTA - OLIVEROS (EMC),27.9387096774194,13.6612903225806,98.5,Humid Pampas,Pampa,"c(701877.491647534, -3603440.19036986)"
2014-04,CLASSON,13.0366666666667,24.3166666666667,112.8,Humid Pampas,Pampa,"c(660613.085731839, -3593090.1566713)"
2014-04,INTA - OLIVEROS (EMC),25.3166666666667,13.5333333333333,152.7,Humid Pampas,Pampa,"c(701877.491647534, -3603440.19036986)"
2014-05,CLASSON,9.9258064516129,19.6548387096774,54.8,Humid Pampas,Pampa,"c(660613.085731839, -3593090.1566713)"
2014-05,INTA - OLIVEROS (EMC),20.8645161290323,10.6258064516129,58.6,Humid Pampas,Pampa,"c(701877.491647534, -3603440.19036986)"
2014-06,CLASSON,5.26666666666667,17.48,31.2,Humid Pampas,Pampa,"c(660613.085731839, -3593090.1566713)"
2014-06,INTA - OLIVEROS (EMC),19.56,6.59333333333333,19.3,Humid Pampas,Pampa,"c(701877.491647534, -3603440.19036986)"
2014-07,CLASSON,5.47096774193548,17.6354838709677,17.6,Humid Pampas,Pampa,"c(660613.085731839, -3593090.1566713)"
2014-07,INTA - OLIVEROS (EMC),18.9322580645161,6.70645161290323,15.8,Humid Pampas,Pampa,"c(701877.491647534, -3603440.19036986)"
2014-08,CLASSON,7.37272727272727,19.9272727272727,0,Humid Pampas,Pampa,"c(660613.085731839, -3593090.1566713)"
2014-08,INTA - OLIVEROS (EMC),22.9258064516129,8.10967741935484,0,Humid Pampas,Pampa,"c(701877.491647534, -3603440.19036986)"
2014-09,CLASSON,9.74615384615385,17.5,60,Humid Pampas,Pampa,"c(660613.085731839, -3593090.1566713)"
2014-09,INTA - OLIVEROS (EMC),23.4433333333333,10.9066666666667,53,Humid Pampas,Pampa,"c(701877.491647534, -3603440.19036986)"
2014-10,CLASSON,15.7285714285714,20.4857142857143,88.4,Humid Pampas,Pampa,"c(660613.085731839, -3593090.1566713)"
2014-10,INTA - OLIVEROS (EMC),27.3064516129032,15.6354838709677,55.5,Humid Pampas,Pampa,"c(701877.491647534, -3603440.19036986)"
2014-11,CLASSON,15.4333333333333,23.6,173.6,Humid Pampas,Pampa,"c(660613.085731839, -3593090.1566713)"
2014-11,INTA - OLIVEROS (EMC),28.7,15.0966666666667,192.9,Humid Pampas,Pampa,"c(701877.491647534, -3603440.19036986)"
2014-12,CLASSON,17.7095238095238,27.9285714285714,148.4,Humid Pampas,Pampa,"c(660613.085731839, -3593090.1566713)"
2014-12,INTA - OLIVEROS (EMC),30.3322580645161,17.7677419354839,129.2,Humid Pampas,Pampa,"c(701877.491647534, -3603440.19036986)"
2015-01,CLASSON,17.8357142857143,26.05,318.4,Humid Pampas,Pampa,"c(660613.085731839, -3593090.1566713)"
2015-01,INTA - OLIVEROS (EMC),31.3258064516129,19.1,221,Humid Pampas,Pampa,"c(701877.491647534, -3603440.19036986)"
2015-02,CLASSON,19.06,26.06,102,Humid Pampas,Pampa,"c(660613.085731839, -3593090.1566713)"
2015-02,INTA - OLIVEROS (EMC),30.1857142857143,18.3642857142857,99,Humid Pampas,Pampa,"c(701877.491647534, -3603440.19036986)"
2015-03,CLASSON,16.1785714285714,23.6785714285714,177.6,Humid Pampas,Pampa,"c(660613.085731839, -3593090.1566713)"
2015-03,INTA - OLIVEROS (EMC),29.1967741935484,16.9,124.8,Humid Pampas,Pampa,"c(701877.491647534, -3603440.19036986)"
2015-04,CLASSON,15.9833333333333,24.5666666666667,36,Humid Pampas,Pampa,"c(660613.085731839, -3593090.1566713)"
2015-04,INTA - OLIVEROS (EMC),28.7866666666667,14.4866666666667,66.6,Humid Pampas,Pampa,"c(701877.491647534, -3603440.19036986)"
2015-05,CLASSON,8.4,17.925,70,Humid Pampas,Pampa,"c(660613.085731839, -3593090.1566713)"
2015-05,INTA - OLIVEROS (EMC),23.558064516129,12.3612903225806,156,Humid Pampas,Pampa,"c(701877.491647534, -3603440.19036986)"
2015-06,CLASSON,14.425,21.725,40,Humid Pampas,Pampa,"c(660613.085731839, -3593090.1566713)"
2015-06,INTA - OLIVEROS (EMC),20.8366666666667,7.61333333333333,69.5,Humid Pampas,Pampa,"c(701877.491647534, -3603440.19036986)"
2015-07,CLASSON,10.025,22.25,46,Humid Pampas,Pampa,"c(660613.085731839, -3593090.1566713)"
2015-07,INTA - OLIVEROS (EMC),19.0967741935484,6.67096774193548,41,Humid Pampas,Pampa,"c(701877.491647534, -3603440.19036986)"
2015-08,CLASSON,9.61290322580645,19.7064516129032,139.6,Humid Pampas,Pampa,"c(660613.085731839, -3593090.1566713)"
2015-08,INTA - OLIVEROS (EMC),20.8193548387097,10.9193548387097,120.6,Humid Pampas,Pampa,"c(701877.491647534, -3603440.19036986)"
2015-09,CLASSON,8.31,20.9466666666667,26.8,Humid Pampas,Pampa,"c(660613.085731839, -3593090.1566713)"
2015-09,INTA - OLIVEROS (EMC),21.8166666666667,9.28666666666667,23,Humid Pampas,Pampa,"c(701877.491647534, -3603440.19036986)"
2015-10,CLASSON,11.2903225806452,22.5903225806452,92.4,Humid Pampas,Pampa,"c(660613.085731839, -3593090.1566713)"
2015-10,INTA - OLIVEROS (EMC),23.841935483871,12.0806451612903,72.3,Humid Pampas,Pampa,"c(701877.491647534, -3603440.19036986)"
2015-11,CLASSON,14.7310344827586,26.8448275862069,142,Humid Pampas,Pampa,"c(660613.085731839, -3593090.1566713)"
2015-11,INTA - OLIVEROS (EMC),27.5333333333333,15.1933333333333,89.8,Humid Pampas,Pampa,"c(701877.491647534, -3603440.19036986)"
2015-12,CLASSON,17.7809523809524,28.3380952380952,148.8,Humid Pampas,Pampa,"c(660613.085731839, -3593090.1566713)"
2015-12,INTA - OLIVEROS (EMC),31.2451612903226,18.5548387096774,104.8,Humid Pampas,Pampa,"c(701877.491647534, -3603440.19036986)"
2016-01,CLASSON,19.204347826087,30.9739130434783,73.2,Humid Pampas,Pampa,"c(660613.085731839, -3593090.1566713)"
2016-01,INTA - OLIVEROS (EMC),33.2935483870968,20.258064516129,70.5,Humid Pampas,Pampa,"c(701877.491647534, -3603440.19036986)"
2016-02,CLASSON,19.3035714285714,29.8285714285714,450.4,Humid Pampas,Pampa,"c(660613.085731839, -3593090.1566713)"
2016-02,INTA - OLIVEROS (EMC),32.7137931034483,19.5310344827586,389.8,Humid Pampas,Pampa,"c(701877.491647534, -3603440.19036986)"
2016-03,CLASSON,15.5142857142857,21.4142857142857,86,Humid Pampas,Pampa,"c(660613.085731839, -3593090.1566713)"
2016-03,INTA - OLIVEROS (EMC),27.7935483870968,15.5193548387097,87.3,Humid Pampas,Pampa,"c(701877.491647534, -3603440.19036986)"
2016-04,CLASSON,13.9833333333333,21.39,244.4,Humid Pampas,Pampa,"c(660613.085731839, -3593090.1566713)"
2016-04,INTA - OLIVEROS (EMC),22.8533333333333,14.8866666666667,280.3,Humid Pampas,Pampa,"c(701877.491647534, -3603440.19036986)"
2016-05,CLASSON,8.39354838709678,17.1612903225806,9.2,Humid Pampas,Pampa,"c(660613.085731839, -3593090.1566713)"
2016-05,INTA - OLIVEROS (EMC),18.7032258064516,9.45806451612903,18.6,Humid Pampas,Pampa,"c(701877.491647534, -3603440.19036986)"
2016-06,CLASSON,4,14.9766666666667,64,Humid Pampas,Pampa,"c(660613.085731839, -3593090.1566713)"
2016-06,INTA - OLIVEROS (EMC),16.2766666666667,4.73666666666667,52.9,Humid Pampas,Pampa,"c(701877.491647534, -3603440.19036986)"
2016-07,CLASSON,5.49677419354839,14.5193548387097,13.6,Humid Pampas,Pampa,"c(660613.085731839, -3593090.1566713)"
2016-07,INTA - OLIVEROS (EMC),16.0354838709677,7.01612903225807,30,Humid Pampas,Pampa,"c(701877.491647534, -3603440.19036986)"
2016-08,CLASSON,6.00645161290323,20.8903225806452,15.6,Humid Pampas,Pampa,"c(660613.085731839, -3593090.1566713)"
2016-08,INTA - OLIVEROS (EMC),21.658064516129,6.57741935483871,23,Humid Pampas,Pampa,"c(701877.491647534, -3603440.19036986)"
2016-09,CLASSON,7.68,21.7233333333333,22.8,Humid Pampas,Pampa,"c(660613.085731839, -3593090.1566713)"
2016-09,INTA - OLIVEROS (EMC),22.1766666666667,8.57666666666667,24.5,Humid Pampas,Pampa,"c(701877.491647534, -3603440.19036986)"
2016-10,CLASSON,12.5483870967742,23.8451612903226,115.6,Humid Pampas,Pampa,"c(660613.085731839, -3593090.1566713)"
2016-10,INTA - OLIVEROS (EMC),24.4548387096774,12.7225806451613,90.7,Humid Pampas,Pampa,"c(701877.491647534, -3603440.19036986)"
2016-11,CLASSON,13.92,29.97,140.4,Humid Pampas,Pampa,"c(660613.085731839, -3593090.1566713)"
2016-11,INTA - OLIVEROS (EMC),27.88,13.86,107.7,Humid Pampas,Pampa,"c(701877.491647534, -3603440.19036986)"
2016-12,CLASSON,17.4129032258065,31.5548387096774,135.2,Humid Pampas,Pampa,"c(660613.085731839, -3593090.1566713)"
2016-12,INTA - OLIVEROS (EMC),31.9032258064516,17.4193548387097,123.9,Humid Pampas,Pampa,"c(701877.491647534, -3603440.19036986)"
2017-01,CLASSON,19.7387096774194,31.8903225806452,221.6,Humid Pampas,Pampa,"c(660613.085731839, -3593090.1566713)"
2017-01,INTA - OLIVEROS (EMC),31.6677419354839,19.5516129032258,150.2,Humid Pampas,Pampa,"c(701877.491647534, -3603440.19036986)"
2017-02,CLASSON,19.7357142857143,31.2214285714286,210.4,Humid Pampas,Pampa,"c(660613.085731839, -3593090.1566713)"
2017-02,INTA - OLIVEROS (EMC),30.8,19.1142857142857,177.1,Humid Pampas,Pampa,"c(701877.491647534, -3603440.19036986)"
2017-03,CLASSON,16.7032258064516,27.7451612903226,161.6,Humid Pampas,Pampa,"c(660613.085731839, -3593090.1566713)"
2017-03,INTA - OLIVEROS (EMC),28.7129032258065,16.0161290322581,129.6,Humid Pampas,Pampa,"c(701877.491647534, -3603440.19036986)"
2017-04,CLASSON,12.5866666666667,24.0566666666667,159.6,Humid Pampas,Pampa,"c(660613.085731839, -3593090.1566713)"
2017-04,INTA - OLIVEROS (EMC),24.4266666666667,12.11,114,Humid Pampas,Pampa,"c(701877.491647534, -3603440.19036986)"
2017-05,CLASSON,10.9354838709677,20.1548387096774,32,Humid Pampas,Pampa,"c(660613.085731839, -3593090.1566713)"
2017-05,INTA - OLIVEROS (EMC),21.0806451612903,11.1709677419355,55.8,Humid Pampas,Pampa,"c(701877.491647534, -3603440.19036986)"
2017-06,CLASSON,7.22068965517241,18.6965517241379,33.2,Humid Pampas,Pampa,"c(660613.085731839, -3593090.1566713)"
2017-06,INTA - OLIVEROS (EMC),,,0,Humid Pampas,Pampa,"c(701877.491647534, -3603440.19036986)"
2017-07,CLASSON,7.90322580645161,18.2,26,Humid Pampas,Pampa,"c(660613.085731839, -3593090.1566713)"
2017-08,CLASSON,8.5,19.9129032258065,42,Humid Pampas,Pampa,"c(660613.085731839, -3593090.1566713)"
2017-09,CLASSON,9.46666666666667,21.51,155.6,Humid Pampas,Pampa,"c(660613.085731839, -3593090.1566713)"
2017-10,CLASSON,11.3870967741935,24.6322580645161,136,Humid Pampas,Pampa,"c(660613.085731839, -3593090.1566713)"
2017-11,CLASSON,13.8833333333333,29.63,71.2,Humid Pampas,Pampa,"c(660613.085731839, -3593090.1566713)"
2017-12,CLASSON,17.7161290322581,31.7483870967742,162.8,Humid Pampas,Pampa,"c(660613.085731839, -3593090.1566713)"
2009-01,ALVAREZ,15.1741935483871,30.1258064516129,68.8,Humid Pampas,Pampa,"c(704862.180899874, -3667914.61987885)"
2009-01,ROSARIO,19.2370967741936,31.6354838709677,115.25,Humid Pampas,Pampa,"c(713406.545072466, -3646419.63688834)"
2009-01,UNR - ZAVALLA (EMC),31.0774193548387,16.2451612903226,45.9,Humid Pampas,Pampa,"c(698015.367127424, -3655500.99574162)"
2009-02,ALVAREZ,14.8714285714286,27.575,352.8,Humid Pampas,Pampa,"c(704862.180899874, -3667914.61987885)"
2009-02,ROSARIO,19.0732142857143,29.9232142857143,303.8,Humid Pampas,Pampa,"c(713406.545072466, -3646419.63688834)"
2009-02,UNR - ZAVALLA (EMC),28.8285714285714,16.3428571428571,313.1,Humid Pampas,Pampa,"c(698015.367127424, -3655500.99574162)"
2009-03,ALVAREZ,14.3161290322581,27.7967741935484,180,Humid Pampas,Pampa,"c(704862.180899874, -3667914.61987885)"
2009-03,ROSARIO,18.5274193548387,29.6774193548387,169.6,Humid Pampas,Pampa,"c(713406.545072466, -3646419.63688834)"
2009-03,UNR - ZAVALLA (EMC),29.3741935483871,15.8548387096774,104.3,Humid Pampas,Pampa,"c(698015.367127424, -3655500.99574162)"
2009-04,ALVAREZ,10.4366666666667,25.6266666666667,71.2,Humid Pampas,Pampa,"c(704862.180899874, -3667914.61987885)"
2009-04,ROSARIO,14.67,26.635,65.3,Humid Pampas,Pampa,"c(713406.545072466, -3646419.63688834)"
2009-04,UNR - ZAVALLA (EMC),26.7433333333333,13.2433333333333,41.3,Humid Pampas,Pampa,"c(698015.367127424, -3655500.99574162)"
2009-05,ALVAREZ,7.01111111111111,20.1222222222222,33.2,Humid Pampas,Pampa,"c(704862.180899874, -3667914.61987885)"
2009-05,ROSARIO,11.3774193548387,22.2951612903226,22.8,Humid Pampas,Pampa,"c(713406.545072466, -3646419.63688834)"
2009-05,UNR - ZAVALLA (EMC),22.4193548387097,9.51935483870968,11.8,Humid Pampas,Pampa,"c(698015.367127424, -3655500.99574162)"
2009-06,ALVAREZ,1.17,16.6966666666667,7.6,Humid Pampas,Pampa,"c(704862.180899874, -3667914.61987885)"
2009-06,ROSARIO,5.805,17.7766666666667,1.9,Humid Pampas,Pampa,"c(713406.545072466, -3646419.63688834)"
2009-06,UNR - ZAVALLA (EMC),17.83,3.50333333333333,0,Humid Pampas,Pampa,"c(698015.367127424, -3655500.99574162)"
2009-07,ALVAREZ,0.445161290322581,15.5064516129032,90.8,Humid Pampas,Pampa,"c(704862.180899874, -3667914.61987885)"
2009-07,ROSARIO,4.98225806451613,16.7112903225806,71.5,Humid Pampas,Pampa,"c(713406.545072466, -3646419.63688834)"
2009-07,UNR - ZAVALLA (EMC),16.741935483871,2.6741935483871,36.1,Humid Pampas,Pampa,"c(698015.367127424, -3655500.99574162)"
2009-08,ALVAREZ,5.55161290322581,21.0903225806452,4.4,Humid Pampas,Pampa,"c(704862.180899874, -3667914.61987885)"
2009-08,ROSARIO,9.74677419354839,22.6112903225806,5.1,Humid Pampas,Pampa,"c(713406.545072466, -3646419.63688834)"
2009-08,UNR - ZAVALLA (EMC),22.8903225806452,7.44516129032258,1.7,Humid Pampas,Pampa,"c(698015.367127424, -3655500.99574162)"
2009-09,ALVAREZ,5.09666666666667,17.3966666666667,129.6,Humid Pampas,Pampa,"c(704862.180899874, -3667914.61987885)"
2009-09,ROSARIO,8.99,19.49,133.4,Humid Pampas,Pampa,"c(713406.545072466, -3646419.63688834)"
2009-09,UNR - ZAVALLA (EMC),18.9933333333333,6.82666666666667,93,Humid Pampas,Pampa,"c(698015.367127424, -3655500.99574162)"
2009-10,ALVAREZ,8.43870967741936,23.7709677419355,108,Humid Pampas,Pampa,"c(704862.180899874, -3667914.61987885)"
2009-10,ROSARIO,13,25.2854838709677,53.4,Humid Pampas,Pampa,"c(713406.545072466, -3646419.63688834)"
2009-10,UNR - ZAVALLA (EMC),25.3366666666667,10.2766666666667,70.2,Humid Pampas,Pampa,"c(698015.367127424, -3655500.99574162)"
2009-11,ALVAREZ,14.3133333333333,25.67,207.6,Humid Pampas,Pampa,"c(704862.180899874, -3667914.61987885)"
2009-11,ROSARIO,17.8933333333333,27.67,226.4,Humid Pampas,Pampa,"c(713406.545072466, -3646419.63688834)"
2009-11,UNR - ZAVALLA (EMC),26.8366666666667,15.8033333333333,148.7,Humid Pampas,Pampa,"c(698015.367127424, -3655500.99574162)"
2009-12,ALVAREZ,15.1967741935484,26.3903225806452,236.8,Humid Pampas,Pampa,"c(704862.180899874, -3667914.61987885)"
